,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent
0,-253.06760368062046,220.56262545466365,253.06760368062027,-193.50736027033744,-1.99e-13,27.055265184326203,0.54082195521728,1.331774064722552,1.038749293638441,35.58192827310569,1.000777988061225,39.252682679258854,3.264365969478273
1,86.9778917140081,25.66042151068487,-86.97789171400761,-22.7652894323585,4.83e-13,2.89513207832637,0.151757985799507,0.364219165918817,1.0,30.2571771697835,1.032749157764945,28.487311422984522,0.916001282236129
2,111.90621419279545,99.78585376000754,-111.90621419279564,-91.70007426563899,-1.99e-13,8.085779494368552,0.251648373964513,0.603956097514832,0.997071728754626,29.624027284279023,1.002211281760144,27.233354545653096,1.51893313560886
3,166.97157713115226,103.2223117846452,-166.97157713115266,-89.74704679299612,-3.98e-13,13.475264991649084,0.339282680036178,0.793073264584566,0.968239117709801,25.939169996857423,1.0,22.472676250947927,2.047888078616408
4,75.34747599668418,111.10514286962692,-75.34747599668414,-104.69418394776241,4.3e-14,6.410958921864506,0.22465541404935,0.539172993718442,1.0,27.354210067190714,1.000885060480439,25.75567556096115,1.356005394024944
5,-47.47400657944184,17.215023466375975,47.47400657944219,-16.538633603421538,3.48e-13,0.676389862954437,0.085352293427741,0.210180022565812,0.99011799158642,28.282561954035007,1.000686203906447,29.007291986934884,0.515180863858424
6,-376.5924200786841,132.1227031782114,376.5924200786838,-77.4303012836973,-2.84e-13,54.69240189451409,0.688131284927516,1.608506878518067,0.970570809302708,28.894287915658758,1.0,36.60852944441265,4.153515454357364
7,299.3713133510203,1.110869261220131,-298.02627815429287,74.34805182184152,1.345035196727451,75.45892108306165,0.516186003840406,1.13281391950544,0.970570809302708,28.894287915658758,0.972343347093741,25.95331197162692,3.190875692129803
8,-205.28755747189717,21.13547732777336,205.28755747189734,-6.564451528004426,1.71e-13,14.571025799768933,0.761107650291434,0.830241595192907,0.972343347093741,25.95331197162692,1.035,29.999999999999993,2.143864811856513
9,-466.7466863634587,241.72363787622186,471.3342600261518,-111.02583446964604,4.587573662693103,130.69780340657582,0.879624244848093,1.785867655812706,1.0,20.155626514853136,0.972343347093741,25.95331197162692,5.309354443009846
10,526.7926334001843,294.6358725210922,-526.7926334001843,-176.79149027976678,0.0,117.84438224132543,1.010095059007849,2.361097200430848,1.0,20.155626514853136,0.984602539542403,9.489020233335479,6.096867748718966
11,0.0,0.0,0.001512006027303,2.414035258825485,0.001512006027303,2.414035258825485,0.0,0.013680826735899,0.734838742801213,-21.46105901351107,0.738229911209941,-21.496945627974203,0.033030630358233
12,-31.975462300505804,-1.188e-12,31.97957560004092,15.54230532002165,0.004113299535117,15.542305320020462,0.055056936237341,0.131132834533335,0.971907803943988,25.876381211559643,0.972343347093741,25.95331197162692,0.36937096812438
