,vm_pu,va_degree,p_mw,q_mvar
0,0.954593951675928,38.40976701815192,34.006072334283196,27.0
1,0.966160718167601,39.548901126080985,34.006072334283196,9.0
2,0.965618906660264,38.61914012783228,34.00607233428319,10.0
3,0.995498168869767,40.07810640479914,34.0060723342832,12.0
4,0.998353572987142,39.46086116746514,0.0,39.86839426784773
5,0.995225178154211,39.4434344642503,34.0060723342832,22.0
6,1.0,39.788418133978475,34.0060723342832,-77.20718920230865
7,1.036237895574885,35.535903816388526,34.0060723342832,0.0
8,1.097246216327639,35.26409753401555,0.0,0.0
9,1.119412504561818,35.1713497150093,0.0,0.0
10,1.0,46.82298365833772,-876.4043464667475,135.57423198223114
11,0.985029427846864,41.41125495979061,34.0060723342832,10.0
12,1.0,43.26194759348133,-32.355574308168116,-12.732083201408386
13,0.9733201024916,36.525650009584545,34.0060723342832,1.0
14,0.980440821051056,27.01900445610373,34.0060723342832,30.0
15,1.0,35.22624923048733,34.0060723342832,-36.01181101799011
16,1.000879766909241,26.616554796255638,34.0060723342832,3.0
17,0.978178935088653,25.343380254631068,34.0060723342832,34.0
18,0.977157778671753,24.83983081601495,34.00607233428315,25.0
19,1.0,21.08314986103455,30.6224456229113,-38.69526815414429
20,0.988746203497457,20.334904937370663,34.0060723342832,8.0
21,0.988958400428482,21.332995773816286,34.0060723342832,5.0
22,1.007594900801006,26.016582287107276,34.0060723342832,3.0
23,1.003505326026034,29.098083322209998,34.0060723342832,0.0
24,1.032537532556713,27.523389504081816,0.0,0.0
25,1.0,29.433444203336098,-100.00000000000011,14.151650428771973
26,1.0,22.777606670910835,-24.052665364018708,12.651299118995667
27,0.98143398990402,21.154893603310175,34.0060723342832,7.0
28,0.973298346254369,21.191520532808692,34.0060723342832,4.0
29,0.995401031738247,29.1508177594265,0.0,0.0
30,0.975094714200314,21.879908402334205,34.0060723342832,27.0
31,1.0,22.43881751823614,34.0060723342832,-21.675344347953796
32,1.0,22.87794860882119,34.0060723342832,-25.056281089782715
33,0.997599886046365,21.29752299117791,34.0060723342832,12.067122543043919
34,1.0,20.740898062950325,30.622445622911414,-32.78957784175873
35,0.997296689643153,20.760926086269034,34.0060723342832,17.0
36,1.0,21.726009564281647,0.0,46.048157453537
37,0.967222968804993,25.43019730964128,0.0,0.0
38,0.958980314304958,19.360137192393864,34.0060723342832,11.0
39,0.948256933122581,19.1290842410352,34.00607233428309,23.0
40,0.940762103552424,18.701618002547654,34.00607233428309,10.0
41,0.94647989817443,20.26423679713126,34.00607233428309,23.0
42,1.0,17.782361336811306,34.00607233428309,-16.775705575942993
43,0.972978048920976,18.220053207161804,34.00607233428309,-1.466862836820681
44,0.966550597267744,20.327689107496692,34.00607233428309,12.657799429213682
45,0.979788171444945,21.96135994510782,34.00607233428309,0.400151390965714
46,1.0,24.495109883132596,34.00607233428309,-32.62894666194916
47,0.981940466462998,24.369483124116922,34.00607233428309,-3.463106195163558
48,0.986503569943908,26.096722277870484,34.00607233428309,30.0
49,1.0,23.255632688496508,23.98946310141241,-36.10282111167908
50,0.957362798245623,20.19701163245366,34.00607233428309,8.0
51,0.951551565409563,18.999793178170876,34.00607233428309,5.0
52,0.960114107257086,19.122060332504404,34.00607233428309,11.0
53,0.986440415854715,21.6087364947569,34.00607233428309,32.0
54,1.0,21.345955150900874,34.00607233428309,-94.73578476905823
55,0.989263549000603,21.507430631630644,34.00607233428309,18.0
56,0.986492985105094,21.130931525788828,34.00607233428309,3.0
57,0.965206155447949,19.919087881427217,34.00607233428309,3.0
58,1.00051692992671,26.102014804038827,34.00607233428309,113.0
59,1.0,30.118398486991673,-32.355574308168116,9.752555131912231
60,1.000296619415133,29.85530503147892,0.0,0.0
61,1.0,31.687103081968303,-65.99392766571691,16.588658094406128
62,1.0,27.79130557568677,0.0,-158.69961214065552
63,0.99005760730365,28.769616198777232,0.0,0.0
64,0.970248342626502,29.031382212763564,0.0,0.0
65,1.0,36.83558661012954,-876.4043464667475,111.45056116580963
66,1.0,33.3171459063218,34.00607233428309,-6.820813179016113
67,0.972063027322609,25.961772869876327,0.0,0.0
68,1.035,29.999999999999993,-374.944652592314,-122.15386132686592
69,1.0,48.784564459181674,-876.4043464667475,99.3231770992279
70,0.992069929513203,46.11355397632971,0.0,0.0
71,0.982324440561336,35.97427635326266,34.00607233428309,0.0
72,0.989233918309272,45.20925183893702,34.00607233428309,0.0
73,0.982498771350785,33.55226875914969,34.00607233428309,15.416353971530377
74,1.0,29.63966427611076,34.00607233428309,-156.778302192688
75,0.952761080500176,20.67328634945272,34.00607233428332,36.0
76,1.0,11.16285273632035,34.00607233428309,-374.35644328594196
77,0.992161551802604,10.629366899195386,34.00607233428309,26.0
78,0.986602075650141,9.929593864364026,34.00607233428309,12.532326886456659
79,0.984379509799256,9.201985032191686,34.00607233428309,26.0
80,1.0,20.03746087581345,-58.058737698301684,-541.893373966217
81,0.860104709614888,-3.914757143010703,34.00607233428309,12.20439776996578
82,0.82274305836694,-9.116999988263471,34.00607233428309,3.230938599090138
83,0.769290068241208,-17.01988327275842,34.00607233428309,7.0
84,0.766040069729395,-19.181627458507062,34.00607233428309,15.0
85,0.728320686740814,-23.062669586355433,34.00607233428309,10.0
86,0.724975037821969,-23.0267829718923,0.0,0.0
87,0.781404665902363,-21.81571685254262,34.00607233428309,10.0
88,0.806583197171587,-21.467616062850954,0.0,0.0
89,0.781562499784068,-23.275056656705587,34.00607233428309,42.0
90,0.798096907763428,-23.775224976299537,34.00607233428309,0.0
91,0.838233016057596,-20.722359085735327,34.00607233428309,10.0
92,0.841521540121969,-18.54359091841676,34.00607233428309,7.0
93,0.860544035841785,-14.838045291661292,34.00607233428309,16.0
94,0.851056799922409,-11.447260445290166,34.00607233428309,31.0
95,0.871325819031137,-6.166409209746122,34.00607233428309,15.0
96,0.91106177409183,0.765019428307472,34.00607233428309,9.0
97,0.924184786981882,-2.19130351795453,34.00607233428309,8.0
98,0.91035548920809,-11.78667514107638,34.00607233428309,0.0
99,0.917089448306191,-18.561389463519756,34.00607233428309,18.0
100,1.0,-18.498553350403462,-65.99392766571691,-148.59583795070648
101,0.888157597774095,-20.80295056224957,34.00607233428309,3.0
102,0.943321755333388,-24.512861517670704,34.00607233428309,16.0
103,1.0,-26.58528030394345,-32.35557430816834,-67.51815330982208
104,1.0,-28.722168579584217,30.622445622911073,-123.30254662036896
105,0.973286065058326,-28.234062095872297,34.00607233428309,16.0
106,0.975199288455032,-30.30613652000845,34.00607233428309,6.293918086780792
107,0.982044073659816,-31.75914695272554,34.00607233428309,1.0
108,0.97903646718002,-32.44370201440575,34.00607233428309,3.0
109,0.982224005563381,-32.738295203376765,34.00607233428309,24.211416017370155
110,1.0,-33.0406785059451,0.0,-22.56248116493225
111,1.0,-34.60924529856688,34.00607233428309,-38.61737525463104
112,1.0,25.527569078576434,34.00607233428309,-5.74318277835846
113,1.000000000000001,21.215132017049356,34.00607233428309,-19.122199654579163
114,0.998731293400936,21.236290075534292,34.00607233428309,7.0
115,0.971620320231706,25.87980638735718,34.00607233428309,0.0
116,0.963061360469966,38.66073769265319,34.00607233428309,8.0
117,0.968490902245468,25.07832446486179,34.00607233428309,15.0
