,vm_pu,va_degree,p_mw,q_mvar
0,0.959499859291138,38.115811800645886,30.20769772795478,27.0
1,0.969957753813455,39.11000170560883,30.20769772795478,9.0
2,0.970375710671517,38.28124280116805,30.20769772795478,10.0
3,1.000032902630388,39.527448238529,30.20769772795478,12.0
4,1.003029614092345,38.982759163812936,0.0,40.24273626984954
5,0.996660650423711,39.00299417720181,30.20769772795478,22.0
6,1.0,39.316600271644674,30.20769772795478,-62.52294361591339
7,1.041032502615437,35.56459040817316,30.20769772795478,0.0
8,1.102323105000107,35.292784125800154,0.0,0.0
9,1.124591955244501,35.20003630679385,0.0,0.0
10,1.0,45.50543565485504,-804.5007869511921,146.24258506298065
11,0.987209030778822,40.740330425153495,30.20769772795478,10.0
12,1.0,40.854098370565694,13.687409627616319,-21.070411443710327
13,0.97794386388089,36.411250702263466,30.20769772795478,1.0
14,0.98439808365477,28.00193498754234,30.20769772795478,30.0
15,1.0,35.33836857139238,30.20769772795478,-28.124516487121582
16,1.003105640253521,27.78796737271801,30.20769772795478,3.0
17,0.981276881147879,26.648741977523493,30.20769772795478,34.0
18,0.980517210765313,26.164150901591963,30.20769772795478,25.0
19,1.0,23.007962650065476,27.012050278325773,-32.34856474399567
20,0.990557517518644,22.4379593046923,30.207697727954837,8.0
21,0.991960696743446,23.420178464281907,30.207697727954837,5.0
22,1.0106264393284,27.711941136352557,30.207697727954837,3.0
23,1.00805597529865,30.426880898033914,30.207697727954837,0.0
24,1.033172132403987,29.11207876242724,0.0,0.0
25,1.0,30.822618666805305,-100.0,20.63539743423462
26,1.0,25.0197026393511,-28.146435953085756,16.65324032306671
27,0.983102391252922,23.496704189723737,30.207697727954837,7.0
28,0.975871005136855,23.42684500671277,30.207697727954837,4.0
29,0.99852545664451,30.0394461802793,0.0,0.0
30,0.977488111506171,23.996782562536758,30.207697727954837,27.0
31,1.0,24.585058331947156,30.207697727954837,-14.393594622612
32,1.0,24.32961725387291,30.207697727954837,-20.25176703929901
33,0.997815900241429,22.87914194641078,30.207697727954837,12.061088009155405
34,1.0,22.38563584040806,27.012050278325773,-30.432365775108337
35,0.997448909691668,22.405116027572156,30.207697727954837,17.0
36,1.0,23.255784600393724,0.0,54.715479731559746
37,0.969119815554522,26.533176959991266,0.0,0.0
38,0.961899280792776,21.157311041258332,30.207697727954837,11.0
39,0.951969839814001,20.940050319426483,30.207697727954837,23.0
40,0.945168223597604,20.548526922780255,30.207697727954837,10.0
41,0.95090719797755,21.859311792834397,30.207697727954837,23.0
42,1.0,19.696669507923186,30.207697727954837,-13.700401663780212
43,0.977405447887503,19.970521955704704,30.207697727954837,-1.55321409560171
44,0.971437370534957,21.79176791795015,30.207697727954837,12.56309435128128
45,0.983226730367874,23.188025917540685,30.207697727954837,0.332651966901011
46,1.0,25.408976520756607,30.207697727954837,-24.150187373161316
47,0.985275563009934,25.308507749207003,30.207697727954837,-3.561519025968146
48,0.988861768234315,26.841581657200365,30.207697727954837,30.0
49,1.0,24.342529701941743,19.627150709855414,-29.937601804733276
50,0.962045994853851,21.509847451940466,30.207697727954837,8.0
51,0.956601586496056,20.439985620268615,30.207697727954837,5.0
52,0.963793513700248,20.490291317634433,30.207697727954837,11.0
53,0.987750484959214,22.632839934983547,30.207697727954837,32.0
54,1.0,22.376450736525094,30.207697727954837,-84.3832186460495
55,0.99034435040781,22.534261376191306,30.207697727954837,18.0
56,0.987933353606575,22.309235297291796,30.207697727954837,3.0
57,0.96900226982234,21.207605419306887,30.207697727954837,3.0
58,1.000977475785245,26.356869783424646,30.207697727954837,113.0
59,1.0,29.503779197323116,13.68740962761649,4.503954172134399
60,1.000741445619131,29.47170774753341,0.0,0.0
61,1.0,31.292090305620018,-69.79230227204516,18.345275282859802
62,1.0,27.861360991354587,0.0,-155.16413247585297
63,0.990289851744932,28.737034316331435,0.0,0.0
64,0.971079987419189,29.25397597592685,0.0,0.0
65,1.0,36.459152112835625,-804.5007869511921,121.76398932933807
66,1.0,33.056679611055266,30.207697727954837,-5.92197597026825
67,0.972873024208933,26.468163754026694,0.0,0.0
68,1.035,29.999999999999993,-306.9692784234794,-114.41427260226135
69,1.0,47.804158040359916,-804.5007869511919,108.99795794487
70,0.994256068813929,45.428258054216826,0.0,0.0
71,0.989147196335686,36.481229149444424,30.207697727954837,0.0
72,0.991786761428593,44.62846136624742,30.207697727954837,0.0
73,0.984468969878415,33.85030918465799,30.207697727954837,15.36985016815839
74,1.0,30.22719168362993,30.207697727954837,-133.4289458990097
75,0.955906075582134,22.108723114544954,30.207697727954837,36.0
76,1.0,13.306129528867046,30.207697727954837,-295.17448234558105
77,0.993162469625086,12.81488040526915,30.207697727954837,26.0
78,0.989185912120544,12.15289300594657,30.207697727954837,12.430224625244929
79,0.990801876595683,11.378994975887355,30.207697727954837,26.0
80,1.0,21.151629288099024,-58.35413368104082,-500.93234765529644
81,0.882836276429712,-0.190146978935772,30.207697727954837,11.412002180394424
82,0.851198765685635,-4.643149518345924,30.207697727954837,2.754606612952514
83,0.804012231814568,-11.29543142266405,30.207697727954837,7.0
84,0.800356698017134,-13.154311724974868,30.207697727954837,15.0
85,0.766478667128378,-16.240789247473444,30.207697727954837,10.0
86,0.76295773388571,-16.20490263412824,0.0,0.0
87,0.812766825352649,-15.507946943274803,30.207697727954837,10.0
88,0.834489042570491,-15.364770784957155,0.0,0.0
89,0.811075773879333,-16.85620948504685,30.207697727954837,42.0
90,0.826329214677207,-17.334918665043894,30.207697727954837,0.0
91,0.86168147315155,-14.871004441713028,30.207697727954837,10.0
92,0.864432286315974,-13.09787337627633,30.207697727954837,7.0
93,0.8808732673544,-10.02751574859769,30.207697727954837,16.0
94,0.872624701151913,-6.951857112860251,30.207697727954837,31.0
95,0.891981900702722,-2.268412027499542,30.207697727954837,15.0
96,0.92700344674434,3.862547916283821,30.207697727954837,9.0
97,0.93771256067257,1.052863106130769,30.207697727954837,8.0
98,0.9250462286031,-7.640082791219402,30.207697727954837,0.0
99,0.928758243702883,-13.837864944849215,30.207697727954837,18.0
100,1.0,-12.843238092731587,-69.79230227204516,-124.10743689537048
101,0.904288265514288,-14.907485091758636,30.207697727954837,3.0
102,0.950176663077203,-19.757178702289625,30.207697727954837,16.0
103,1.0,-22.688190844980717,13.68740962761649,-69.99784231185913
104,1.0,-24.167400934774886,27.01205027832566,-109.00791203975679
105,0.97593137504483,-23.49679741530484,30.207697727954837,16.0
106,0.977730620202647,-25.448340975145385,30.207697727954837,6.264257005908874
107,0.984180399074685,-26.705811810392024,30.207697727954837,1.0
108,0.98141152847337,-27.247168029381275,30.207697727954837,3.0
109,0.984043813251838,-27.341485111293697,30.207697727954837,24.189946641604692
110,1.0,-27.61238818396402,0.0,-20.148590803146362
111,1.0,-29.002887677121066,30.207697727954837,-34.13619112968445
112,1.0,26.9246859059848,30.207697727954837,3.333370208740234
113,1.000000000000001,23.554568763912002,30.207697727954837,-17.382370948791504
114,0.998813970032957,23.58363666469336,30.207697727954837,7.0
115,0.972443644989263,26.39565564631197,30.207697727954837,0.0
116,0.966893664958818,38.32603584979119,30.207697727954837,8.0
117,0.970822835111586,26.107309133531345,30.207697727954837,15.0
