,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent
0,-281.2886548264356,220.67459160100563,281.2886548264365,-189.69771577758172,9.09e-13,30.97687582342391,0.578691660475355,1.425028213920565,1.033887894490932,35.25273451496043,0.99607164776501,39.372120928266284,3.492945034965668
1,94.21579216012933,27.72001440717242,-94.21579216012944,-24.32447541115487,-1.14e-13,3.39553899601755,0.164350762876184,0.394441830902842,1.0,28.835379085029324,1.032079671989446,26.91693625959876,0.992010461511801
2,123.76878681058676,97.85081740842875,-123.76878681058645,-88.83755615542427,3.13e-13,9.013261253004487,0.265689359257579,0.63765446221819,0.993777258361642,28.579490075881782,0.999585993545813,25.919478473444197,1.603683605012817
3,193.11339286330985,98.14476008777861,-193.1133928633101,-81.65937177460233,-2.56e-13,16.485388313176273,0.375268942606391,0.877191153342439,0.96600775110323,24.74449188201885,1.0,20.725162912617687,2.265098807155928
4,79.47202540633695,113.40435178246366,-79.4720254063373,-106.58260311882067,-3.41e-13,6.821748663642992,0.231741198900632,0.556178877361519,1.0,28.121737215376946,1.000077236943502,26.43431138257023,1.398774728206796
5,-86.9874840434875,19.751432893963376,86.98748404348711,-17.640083980063793,-3.84e-13,2.111348913899583,0.150798372580585,0.37134099247969,0.989912264513974,29.099482042847146,0.99998904268786,30.428703789671314,0.910209119574293
6,-393.64760152167617,131.88974323660977,393.6476015216763,-72.604689444749,1.14e-13,59.285053791860776,0.716440970950729,1.674680769597331,0.969727504921882,29.072192582753168,1.0,37.14513393409909,4.324390868658293
7,329.2012657514488,-0.489474642776173,-327.5760207586451,79.09115408319985,1.625244992803687,78.60167944042368,0.568110138891985,1.243772895149274,0.969727504921882,29.072192582753168,0.971600863519045,25.83369751464593,3.503421549935035
8,-211.18364311390292,19.32367042660954,211.1836431139032,-3.914092645251046,2.84e-13,15.409577781358493,0.782701909544509,0.853797332994802,0.971600863519045,25.83369751464593,1.035,29.999999999999993,2.204690862590659
9,-496.7305798125508,251.2431810916938,501.8971069338487,-113.94769048678774,5.166527121297918,137.29549060490606,0.931549898338919,1.89956477995721,1.0,19.66102439508739,0.971600863519045,25.83369751464593,5.622774293227046
10,557.5552980764938,308.696635126842,-557.5552980764937,-177.31830888790245,1.14e-13,131.37832623893956,1.066521628124749,2.492994305741602,1.0,19.66102439508739,0.981857808353232,8.331566184395076,6.437454831441267
11,-3.03e-13,1.52e-13,0.00137977529739,2.202918610258818,0.001379775297087,2.20291861025897,2e-15,0.013068921945397,0.701971478589302,-26.676547966153052,0.705210969600548,-26.712434580616105,0.031553263431534
12,-36.85722676455807,6.13e-13,36.86255693870413,15.532865976970394,0.00533017414606,15.532865976971006,0.063512246042563,0.147639176403536,0.971148091083167,25.744637722198597,0.971600863519045,25.83369751464593,0.415865528380669
