,p_hv_mw,q_hv_mvar,p_lv_mw,q_lv_mvar,pl_mw,ql_mvar,i_hv_ka,i_lv_ka,vm_hv_pu,va_hv_degree,vm_lv_pu,va_lv_degree,loading_percent
0,-265.9525047280498,220.6572515543616,265.95250472804963,-191.875387753806,-1.71e-13,28.781863800555612,0.557812026203545,1.373612114526228,1.036744136200317,35.55389031061051,0.99883814738067,39.426808064449546,3.366916927351832
1,92.24757057705622,26.27911387340848,-92.24757057705625,-23.04017027448015,-2.8e-14,3.23894359892833,0.160516268736643,0.385239044967942,1.0,29.62207516090238,1.032583884195348,27.74464174655519,0.968865705537065
2,116.91165108066362,99.01769802877014,-116.9116510806639,-90.55221121908666,-2.84e-13,8.465486809683483,0.257489278549734,0.617974268519363,0.995735369993381,29.2580352411627,1.001139957481044,26.75433184331047,1.554188453879556
3,176.26791620806864,101.30176851396321,-176.26791620806836,-86.82350619672773,2.84e-13,14.478262317235476,0.351682901059713,0.822058781227077,0.967418695217579,25.53850986802316,1.0,21.87565116053317,2.122735002142233
4,78.82757770354294,112.00933890948805,-78.8275777035429,-105.33574457434129,4.3e-14,6.67359433514676,0.229210914615727,0.550106195077747,1.000000000000001,27.723907646738184,1.000586948855364,26.051022118084706,1.383502097661627
5,-66.87663388313455,18.533564463082033,66.8766338831347,-17.256081636276623,1.56e-13,1.277482826805411,0.117298966426171,0.288848704824448,0.990075473165101,28.693151496631433,1.000370159040139,29.714471955263736,0.708008893800793
6,-379.5900164205894,131.76018424574232,379.5900164205895,-76.2937377035272,1.14e-13,55.466446542215124,0.692983631425131,1.619849238456245,0.970320976671616,29.017054420725618,1.0,36.79509247054989,4.182803900630905
7,309.6489746545851,0.543198209737653,-308.2105761376586,75.96676005144653,1.438398516926497,76.50995826118418,0.534041702671458,1.170965716816324,0.970320976671616,29.017054420725618,0.972128200067412,25.973928776355617,3.298340510979764
8,-204.19820584285242,20.410538680105063,204.19820584285236,-5.996052304515146,-5.7e-14,14.414486375589917,0.757008245052283,0.825769827311199,0.972128200067412,25.973928776355617,1.035,29.999999999999993,2.132317732230667
9,-474.02241627755177,244.18942330889786,478.74838694287143,-111.91740167910578,4.725970665319664,132.27202162979208,0.892335879409672,1.813640515700636,1.0,20.0849514395108,0.972128200067412,25.973928776355617,5.386081038294964
10,533.9609465932814,296.51800550405005,-533.9609465932814,-175.85417392765964,0.0,120.66383157639041,1.022106995242938,2.389175101380368,1.0,20.0849514395108,0.984424999032398,9.269489935334288,6.169371010642967
11,-1.6e-14,-3.8e-14,0.001478862820639,2.361119550738406,0.001478862820623,2.361119550738368,2.03842007335069e-16,0.013530053904349,0.726740276230126,-22.738542927894294,0.730094071454242,-22.774429542357428,0.032666608375999
12,-33.655882973663026,-4.76e-13,33.66039503764804,15.540102947544028,0.004512063985011,15.540102947543552,0.05796355273023,0.13676186413102,0.971686725781963,25.89283401328102,0.972128200067412,25.973928776355617,0.385226646982365
