,vm_pu,va_degree,p_mw,q_mvar
0,0.958836073580649,38.17885453375678,30.734473667788375,27.0
1,0.969445348829827,39.19304114179636,30.734473667788375,9.0
2,0.969732770880225,38.35028742308379,30.73447366778837,10.0
3,0.999421410435127,39.62568042785878,30.73447366778838,12.0
4,1.002399435118077,39.070877515794386,0.0,40.19218510100159
5,0.996466724868532,39.08617531445364,30.73447366778838,22.0
6,1.0,39.40422597707874,30.734473667788365,-64.50035834312439
7,1.040396755036853,35.5821736775495,30.734473667788365,0.0
8,1.101649927896548,35.31036739517648,0.0,0.0
9,1.123905178788775,35.21761957617017,0.0,0.0
10,1.0,45.71079455249414,-817.4279553160991,145.61397087574005
11,0.986917666265549,40.85538546131211,30.734473667788393,10.0
12,1.0,41.082043348695784,10.830558856078142,-20.89895474910736
13,0.977336071496845,36.44627827202451,30.734473667788393,1.0
14,0.983938355854558,27.877339681866747,30.734473667788393,30.0
15,1.0,35.34526570828695,30.734473667788393,-29.160547256469727
16,1.002835237464043,27.647405636825532,30.734473667788393,3.0
17,0.980901294253176,26.488197218439026,30.734473667788393,34.0
18,0.980120129494811,25.999474432895685,30.734473667788393,25.0
19,1.0,22.779248382237515,27.323992776167472,-33.11054992675781
20,0.990303279255504,22.187481990399107,30.734473667788393,8.0
21,0.991537410335681,23.175266970131297,30.734473667788393,5.0
22,1.010198312480109,27.526561453166476,30.734473667788393,3.0
23,1.007421883446303,30.2982476531834,30.734473667788393,0.0
24,1.03307584046611,28.934649206260634,0.0,0.0
25,1.0,30.666534189486466,-100.0,19.785248160362244
26,1.0,24.766392041487364,-28.10303525773395,16.2452654838562
27,0.982884160429232,23.224015438456277,30.734473667788393,7.0
28,0.97554134051098,23.162491488789396,30.734473667788393,4.0
29,0.998117969543353,29.936997043184444,0.0,0.0
30,0.977184598949306,23.74643994115878,30.734473667788393,27.0
31,1.0,24.33689016561619,30.734473667788393,-15.356496691703796
32,1.0,24.140815481951073,30.734473667788393,-20.843493223190308
33,0.99778744168952,22.671322222132638,30.734473667788393,12.06188309689356
34,1.0,22.171286212928745,27.32399277616753,-30.703417897224426
35,0.997429042399712,22.19024615382591,30.734473667788393,17.0
36,1.0,23.054549804341086,0.0,53.57426261901853
37,0.968873370559738,26.387873376021467,0.0,0.0
38,0.961499734327379,20.91647536333325,30.734473667788393,11.0
39,0.951463099102822,20.69573996738424,30.734473667788393,23.0
40,0.944568495019342,20.298007951701884,30.734473667788393,10.0
41,0.950309410404288,21.639873965719495,30.734473667788393,23.0
42,1.0,19.43830601440703,30.73447366778828,-14.118523120880127
43,0.976811905265183,19.727895185449082,30.73447366778828,-1.541614982677963
44,0.970783130454348,21.585849659972006,30.73447366778828,12.575801136252558
45,0.982763646654651,23.013209537568738,30.73447366778828,0.341756148140519
46,1.0,25.276988799407604,30.73447366778828,-25.297778367996216
47,0.984823156035362,25.17178145454939,30.73447366778828,-3.548149729951778
48,0.988541498433696,26.7312238803666,30.73447366778828,30.0
49,1.0,24.181793934702096,20.12707246943978,-30.753382205963135
50,0.961392528640705,21.30562474213159,30.73447366778828,8.0
51,0.95589675350454,20.216052241892534,30.73447366778828,5.0
52,0.963285941924909,20.270361885293404,30.73447366778828,11.0
53,0.987573312777559,22.45618376457392,30.73447366778828,32.0
54,1.0,22.196979746018847,30.73447366778828,-85.76387536525726
55,0.990199651486033,22.356406012690403,30.73447366778828,18.0
56,0.987733784447282,22.121128599885214,30.73447366778828,3.0
57,0.968477617533215,21.00104380212577,30.73447366778828,3.0
58,1.000936012380325,26.26183865122702,30.73447366778828,113.0
59,1.0,29.487967671499625,10.830558856077914,4.732643485069275
60,1.000704267687269,29.441791852062686,0.0,0.0
61,1.0,31.27212718949766,-69.26552633221172,18.054686784744263
62,1.000000000000001,27.793069612610115,0.0,-155.61974489688873
63,0.990253365729246,28.68363449389279,0.0,0.0
64,0.970959807048774,29.19612152218149,0.0,0.0
65,1.0,36.513418253629034,-817.4279553160993,120.39833652973175
66,1.0,33.0587765038977,30.73447366778828,-6.102130770683289
67,0.97275191728107,26.36823260740375,0.0,0.0
68,1.035,29.999999999999993,-318.4601975555711,-116.05817049165483
69,1.0,48.019758181064795,-817.4279553160991,107.61230731010437
70,0.993950814873681,45.60074095038588,0.0,0.0
71,0.98819232832967,36.47802654267081,30.73447366778828,0.0
72,0.991430954854075,44.786506998895746,30.73447366778828,0.0
73,0.984128650178889,33.82985099240046,30.73447366778828,15.37788959876493
74,1.0,30.148950658713275,30.73447366778828,-137.52173161506659
