,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
0,-17.563435722114207,-5.75155465347419,17.671876041256567,3.74512057385621,0.10844031914236,-2.00643407961798,0.080585113746376,0.077917797477073,0.080585113746376,0.959479206941533,38.11844626972335,0.969943009190187,39.1132429901438,0.194562591568249
1,-12.647788312338474,-21.248445346526253,12.730539086735982,20.512989673493507,0.082750774397509,-0.735455673032746,0.107822600631236,0.104089877783319,0.107822600631236,0.959479206941533,38.11844626972335,0.970353448474498,38.28373421375706,0.2603240677238
2,106.28463456892453,-60.51214041678742,-106.02159639172488,61.494148134433374,0.263038177199647,0.982007717645956,0.511679173153168,0.511240762032367,0.511679173153168,1.000003181613424,39.52957537905284,1.002998467430924,38.9843339016615,1.235384816772773
3,-16.716679270651092,-26.87013293302404,16.955068512334165,25.1728529974954,0.238389241683073,-1.697279935528638,0.136441119374102,0.12659730445617,0.136441119374102,0.970353448474498,38.28373421375706,1.002998467430924,38.9843339016615,0.329419871087445
4,1.829222453641537,10.668055976110974,-1.813493256323773,-12.022195478536673,0.015729197317764,-1.354139502425699,0.045147904825429,0.051037134202945,0.051037134202945,1.002998467430924,38.9843339016615,0.996651804987294,39.0053733266213,0.123222722350356
5,-28.397730778129134,-9.977804521462962,28.43934704479698,9.618230820951037,0.041616266667845,-0.359573700511925,0.126350794912695,0.125602017669866,0.126350794912695,0.996651804987294,39.0053733266213,1.0,39.319334671320796,0.305058055539792
6,1.109131807036931,-272.19410684794,-0.123405236090178,150.9597249910432,0.985726570946753,-121.23438185689682,0.437573950502473,0.229184770908642,0.437573950502473,1.04100098739917,35.56172893229379,1.102289734331119,35.28992264992077,2.641167762090149
7,0.123405236091116,-150.95972499104192,-2.235e-12,4.056e-12,0.123405236088881,-150.95972499103786,0.22918477090864,7e-15,0.22918477090864,1.102289734331119,35.28992264992077,1.124557910429769,35.19717483091447,1.3833442959546
8,-136.49585860337723,48.512140416782415,140.8994837456327,-35.76400196929573,4.403625142255464,12.748138447486689,0.606050348894768,0.608173924622382,0.608173924622382,1.000003181613424,39.52957537905284,1.0,45.51241093383106,1.468359221669344
9,-149.77983065204225,57.65355574367655,154.99796901602872,-41.865886399294986,5.218138363986469,15.787669344381563,0.669445917561732,0.671703338517357,0.671703338517357,1.002998467430924,38.9843339016615,1.0,45.51241093383106,1.621742977472187
10,406.3582659737648,-40.86703957166148,-396.43505214552135,73.05965825191166,9.923213828243433,32.19261868025018,1.708655881909834,1.708362934097665,1.708655881909834,1.0,45.51241093383106,0.987199158683939,40.74408402289882,4.125334085014697
11,-47.88310007570893,-12.745120573856706,48.367486226878235,12.8352791691077,0.484386151169304,0.090158595250994,0.213727351686082,0.212073489925632,0.213727351686082,0.969943009190187,39.1132429901438,0.987199158683939,40.74408402289882,0.516017729576425
12,-26.225083850536887,-3.642856740469934,26.58014910083905,0.926845735394995,0.355065250302164,-2.71601100507494,0.114155599283529,0.112713722409049,0.114155599283529,0.970353448474498,38.28373421375706,0.987199158683939,40.74408402289882,0.27561429408082
13,-58.650571079248785,52.97982418419865,59.19304893563905,-51.703004014472775,0.542477856390263,1.276820169725873,0.330664363696794,0.333077220139599,0.333077220139599,1.0,39.319334671320796,0.987199158683939,40.74408402289882,0.804172931326578
14,101.78502084503663,-27.499847790967152,-99.32289764964156,33.712890738534824,2.462123195395066,6.213042947567672,0.441106031309371,0.438821757382562,0.441106031309371,1.0,45.51241093383106,1.0,40.90574673331796,1.064994868382828
15,99.10129306383863,-14.16340199531642,-96.89575114311651,19.662797821221133,2.205541920722112,5.499395825904713,0.42425358470779,0.422984829963808,0.42425358470779,0.987199158683939,40.74408402289882,0.977919337673561,36.412245319242984,1.024306761949317
16,86.97467072797676,-13.031590578359037,-81.27372932623916,25.588118019137926,5.700941401737594,12.55652744077889,0.367937490059231,0.362141312121453,0.367937490059231,1.0,40.90574673331796,0.984363804747385,27.995561339629447,0.888338655528181
17,66.68452710866399,-20.662797821221186,-63.71032912166562,25.577670564206752,2.974197986998362,4.914872742985565,0.29866896412062,0.291785466597669,0.29866896412062,0.977919337673561,36.412245319242984,0.984363804747385,27.995561339629447,0.721098537667892
18,102.43533329227762,-36.964290482784044,-99.87205847593222,44.935335351504804,2.563274816345398,7.97104486872076,0.461515262408997,0.458179117615305,0.461515262408997,0.987199158683939,40.74408402289882,1.0,35.3357602481891,1.114270382309085
19,-3.64429783320049,-43.21526655779108,3.875821492304176,39.59689082412663,0.231523659103686,-3.61837573366445,0.184323452259605,0.165940342030833,0.184323452259605,0.984363804747385,27.995561339629447,1.003090113089907,27.7734402527426,0.445025723625639
20,69.66083444148026,-16.761736851660377,-67.36318271630812,21.202007973393613,2.297651725172145,4.440271121733236,0.299757997018797,0.294546663313712,0.299757997018797,1.0,35.3357602481891,1.003090113089907,27.7734402527426,0.723727870222281
21,46.567167270892035,31.757088511027007,-46.17367622178971,-31.419451923506536,0.393491049102323,0.337636587520471,0.235087686895662,0.23812153991553,0.23812153991553,1.003090113089907,27.7734402527426,0.981256489711752,26.636519061924805,0.57491441980215
22,15.96245218733744,-2.580548076493292,-15.932361158655551,1.614386946529309,0.030091028681889,-0.966161129963983,0.068941325952776,0.068330544295872,0.068941325952776,0.981256489711752,26.636519061924805,0.980491177583988,26.154336842991516,0.166450134769796
23,41.08398385242231,-25.353737957960227,-40.49154276434755,25.181926500963584,0.592441088074757,-0.171811456996643,0.205996727189461,0.199492392038262,0.205996727189461,0.980491177583988,26.154336842991516,1.0,22.99156304048477,0.497353111924617
24,75.07475346420189,-12.414675438480351,-74.35913751002795,13.78946195472843,0.715615954173941,1.374786516248079,0.323412489062125,0.322695562259204,0.323412489062125,0.984363804747385,27.995561339629447,0.980491177583988,26.154336842991516,0.780838657317092
25,13.502820359773425,7.188065773855101,-13.456944626089777,-9.114936965450507,0.045875733683648,-1.926871191595406,0.063997507811233,0.068647179676969,0.068647179676969,1.0,22.99156304048477,0.990559378742045,22.415978529590753,0.165739955692537
26,-16.754279408362226,1.114936965450736,16.81521880712874,-3.249306389339377,0.060939398766514,-2.134369423888641,0.070919395104343,0.072231594238041,0.072231594238041,0.990559378742045,22.415978529590753,0.991964674725263,23.39196151377929,0.174394072487011
27,-47.026442841580796,-1.750693610660532,47.795093457180755,1.273447483268058,0.76865061559996,-0.477246127392474,0.198475519683746,0.197929321792648,0.198475519683746,0.991964674725263,23.39196151377929,1.010619240832959,27.674023583517812,0.479194105180021
28,-89.40354465253515,29.62168483310859,90.59678951366239,-30.34632506092309,1.193244861127241,-0.7246402278145,0.389892836937012,0.396540281677179,0.396540281677179,1.010619240832959,27.674023583517812,1.008038020505945,30.393136165812393,0.957396487732642
29,-36.003456183020795,-25.4993939104818,36.26936182145925,17.83936458024673,0.265905638438454,-7.660029330235069,0.182640190767147,0.163671357826042,0.182640190767147,1.010619240832959,27.674023583517812,1.033177697637045,29.074151354434377,0.44096170109053
30,48.20798763000554,3.853557350890092,-47.46320738163108,-18.270936345077185,0.744780248374461,-14.417378994187093,0.195833675201884,0.212776426082125,0.212776426082125,1.033177697637045,29.074151354434377,1.0,24.946904152834918,0.513721839662108
31,33.21003112421512,11.667476246135951,-32.96795927819767,-12.709339923223093,0.242071846017453,-1.041863677087141,0.147265927965767,0.150364746213623,0.150364746213623,1.0,24.946904152834918,0.983090539190888,23.4339802299496,0.363036711667363
32,2.756735243745521,5.709339923223138,-2.74333344856186,-7.939320709291259,0.013401795183661,-2.229980786068121,0.026981059962544,0.036012554258967,0.036012554258967,0.983090539190888,23.4339802299496,0.975846750906764,23.37581430192907,0.086947769381686
33,205.69678023630397,51.939747412326504,-203.76078269272702,-82.77469018111171,1.935997543576946,-30.834942768785204,0.341050231754015,0.368601892976667,0.368601892976667,1.04100098739917,35.56172893229379,0.998507279600919,30.02819069467214,2.224856931399701
34,15.522650548534934,-45.0031643318141,-15.503385846862892,-45.45404308047829,0.019264701672041,-90.45720741229239,0.079665995325817,0.080489403898307,0.080489403898307,1.0,30.79240622571,0.998507279600919,30.02819069467214,0.485828780533998
35,43.26152754816529,2.714328873297862,-42.3693630477836,-3.685893940888706,0.892164500381689,-0.971565067590843,0.180790385217898,0.182032083330232,0.182032083330232,1.003090113089907,27.7734402527426,0.977465566691124,23.95006916782639,0.439493502395043
