,vm_pu,va_degree,p_mw,q_mvar
0,0.953089333316131,38.33402352932723,35.327080999056406,27.0
1,0.964973566065374,39.51770615451786,35.327080999056406,9.0
2,0.964192885679154,38.561360130841564,35.327080999056406,10.0
3,0.994270742166264,40.101722197063424,35.327080999056406,12.0
4,0.997094731302178,39.46665758049741,0.0,39.767916127622534
5,0.994828749831718,39.42465246360741,35.32708099905642,22.0
6,1.0,39.77616193177657,35.32708099905642,-81.52376973628998
7,1.034924986296385,35.42458987536342,35.32708099905642,0.0
8,1.095856009750204,35.15278359299044,0.0,0.0
9,1.117994213385648,35.06003577398419,0.0,0.0
10,1.0,47.04956882424937,-879.8902360665422,128.03996229171753
11,0.984363592559841,41.45736362902072,35.32708099905642,10.0
12,1.0,44.514043151510045,-64.67291900094358,-5.354901671409607
13,0.971903063285417,36.442736060815676,35.32708099905642,1.0
14,0.978880195759657,26.73148190413445,35.32708099905642,30.0
15,1.0,35.07580510064391,35.32708099905642,-38.345792293548584
16,1.000085086976019,26.247848237415706,35.32708099905642,3.0
17,0.977027798856804,24.93176742703689,35.32708099905636,34.0
18,0.975864536305031,24.425545712678424,35.32708099905642,25.0
19,1.0,20.43780366466325,32.131433549427356,-41.0058091878891
20,0.988204372495727,19.62629132252029,35.32708099905642,8.0
21,0.98810468673114,20.62827581671471,35.32708099905642,5.0
22,1.00690107274699,25.444420515408456,35.32708099905642,3.0
23,1.002477845115849,28.55613793996316,35.32708099905642,0.0
24,1.032411849831973,27.028309722029395,0.0,0.0
25,1.0,28.99467578067285,-100.0,12.410799145698547
26,1.0,22.192322179176536,-22.704802518996416,11.501444101333618
27,0.980867447014294,20.513121089746463,35.32708099905642,7.0
28,0.972435421855731,20.562146635854567,35.32708099905642,4.0
29,0.99448986793509,28.854245197026327,0.0,0.0
30,0.974289673381598,21.28300262985768,35.32708099905642,27.0
31,1.0,21.870488950264797,35.32708099905642,-23.40674376487732
32,1.0,22.434753887891798,35.32708099905642,-26.87368667125702
33,0.997522669708846,20.821834013924686,35.32708099905642,12.069279327837126
34,1.0,20.240363279729465,32.13143354942747,-33.68654501438141
35,0.99724202862459,20.261355196927347,35.32708099905631,17.0
36,1.0,21.269399615279738,0.0,43.126937627792344
37,0.966608844860439,25.126971512339438,0.0,0.0
38,0.957961144023983,18.81886563761711,35.32708099905631,11.0
39,0.946959630486945,18.588233968515514,35.32708099905631,23.0
40,0.939219160440684,18.1523717608051,35.32708099905631,10.0
41,0.94493129924443,19.815553151960927,35.32708099905631,23.0
42,1.0,17.204365796342305,35.32708099905631,-17.858436465263367
43,0.971404484422888,17.720036461122984,35.32708099905631,-1.43626672356897
44,0.964821100338566,19.93655174062341,35.32708099905631,12.691202443414774
45,0.978587592952044,21.654676993788684,35.32708099905631,0.423663229203239
46,1.0,24.29099307541763,35.32708099905631,-35.420650005340576
47,0.980836174951248,24.17511244222954,35.32708099905631,-3.43059403139492
48,0.985765397583614,25.973210641976753,35.32708099905631,30.0
49,1.0,23.086516450629105,25.471596847679393,-37.971962332725525
50,0.955920263298952,20.0281022758765,35.32708099905631,8.0
51,0.949979772140821,18.807394436352887,35.32708099905631,5.0
52,0.958915021561798,19.011087386014236,35.32708099905631,11.0
53,0.986009511250864,21.657976947335033,35.32708099905631,32.0
54,1.0,21.444831508799293,29.919456274583354,-96.65938937664032
55,0.988896607599636,21.567687275852844,35.32708099905631,18.0
56,0.986019713621003,21.0505166647894,35.32708099905631,3.0
57,0.963979946554978,19.814945135669994,35.32708099905631,3.0
58,1.000229444883427,26.45865384924361,35.32708099905631,113.0
59,1.0,30.918850106659814,-64.6729190009437,13.812902450561523
60,1.000029318021778,30.49200361469523,0.0,0.0
61,1.0,32.272628940177974,-64.6729190009437,16.258184552192688
